"2019, Среднесписочная численность работников","2019, Дебиторская задолженность, RUB","2019, Денежные средства и денежные эквиваленты, RUB","2019, Капитал и резервы, RUB","2019, Заёмные средства (краткосрочные), RUB","2019, Кредиторская задолженность, RUB","2019, Пассивы всего, RUB","2019, Выручка, RUB","2019, Себестоимость продаж, RUB","2019, Валовая прибыль (убыток), RUB","2019, Коммерческие расходы, RUB","2019, Управленческие расходы, RUB","2019, Прибыль (убыток) от продажи, RUB","2019, Доходы от участия в других организациях, RUB","2019, Проценты к получению, RUB","2019, Проценты к уплате, RUB","2019, Прочие доходы, RUB","2019, Прочие расходы, RUB","2019, Прибыль (убыток) до налогообложения , RUB","2019, Текущий налог на прибыль, RUB","2019, Чистая прибыль (убыток), RUB","2019, Прибыль от приносящей доход деятельности, RUB","2019, Всего поступило средств, RUB","2019, Расходы на целевые мероприятия, RUB","2019, Расходы на содержание аппарата управления, RUB","2019, Приобретение основных средств, инвентаря и иного имущества, RUB","2019, Всего использовано средств, RUB","2019, Остаток средств на конец отчетного года, RUB"
,103000.0,1809000.0,2117000.0,,92000.0,2209000.0,,,,,,,,,,,,,,,,3709000.0,2289000.0,1300000.0,,3590000.0,2117000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1202000.0,1202000.0,,,1202000.0,,,,,,,,,,120000.0,,120000.0,7000.0,113000.0,120000.0,120000.0,2400000.0,,,2418000.0,1202000.0
,541000.0,6574000.0,11655000.0,,618000.0,12274000.0,,,,,,,,,,1085000.0,,1085000.0,,1052000.0,,21127000.0,16909000.0,4745000.0,2659000.0,24924000.0,8785000.0
,,121000.0,,,,121000.0,,,,,,,,,,,,,,,,176000.0,74000.0,,,104000.0,121000.0
,697000.0,10671000.0,11215000.0,,135000.0,11380000.0,,,,,,,,,,,,,,,,10687000.0,4387000.0,989000.0,,5405000.0,11215000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,145000.0,677000.0,694000.0,,128000.0,822000.0,,,,,,,,,,,,,,,,4856000.0,3526000.0,604000.0,,4172000.0,684000.0
,,147000.0,,,,147000.0,,,,,,,,,,,3000.0,-3000.0,,-3000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10000.0,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1000.0,1000.0,,,1000.0,,,,,,,,,,2000.0,2000.0,,,,,,,,,,
,1567000.0,108000.0,5346000.0,,431000.0,5777000.0,5386000.0,3993000.0,1393000.0,,1431000.0,-38000.0,,,,,27000.0,-65000.0,,-65000.0,,4859000.0,293000.0,1086000.0,2293000.0,3788000.0,3794000.0
,2483000.0,2362000.0,4012000.0,,76000.0,4845000.0,12617000.0,17150000.0,,,,-4533000.0,,,,,,-4533000.0,757000.0,-5290000.0,,,,,,,
,28000.0,523000.0,341000.0,,66000.0,551000.0,375000.0,358000.0,17000.0,,,17000.0,,,,2000.0,,19000.0,,15000.0,16000.0,5303000.0,3558000.0,625000.0,,4337000.0,331000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22000.0,8000.0,60000.0,,23000.0,82000.0,,,,,,,,,,,,,,,,60000.0,,61000.0,,62529000.0,7000.0
,,1000.0,5000.0,,44000.0,49000.0,,,,,,,,,,,,,,,,31000.0,,45000.0,,45000.0,5000.0
,,,13000.0,,,13000.0,,,,,,,,,,,,,,,,26000.0,,,,28000.0,13000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6000.0,,7000.0,,7000.0,
,12924000.0,12278000.0,,,3151000.0,25202000.0,289000.0,16793000.0,,,,-16504000.0,,,,17710000.0,1189000.0,17000.0,9000.0,8000.0,289000.0,23958000.0,8896000.0,3335000.0,,12791000.0,11870000.0
,,,,,,,,,,,,,,,,5000.0,5000.0,,,,,,,,,,
,1000.0,107000.0,,,,108000.0,,,,,,,,,,,,,,,,,,,,,
,392000.0,237000.0,608000.0,12000.0,17000.0,637000.0,453000.0,441000.0,12000.0,,,12000.0,,,,,13000.0,-1000.0,-14000.0,-15000.0,,638000.0,626000.0,13000.0,,639000.0,622000.0
,,97000.0,457000.0,,1000.0,458000.0,2500000.0,,2500000.0,,1886000.0,614000.0,,,,,7000.0,607000.0,,457000.0,457000.0,12269000.0,11818000.0,13000.0,360000.0,12191000.0,97000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1150000.0,187000.0,21259000.0,11453000.0,887000.0,33599000.0,,,,,,,,,,,,,,,,112000.0,,-108000.0,,-108000.0,-10949000.0
,56992000.0,30030000.0,764489000.0,,186000.0,768588000.0,,,,,,,,64176000.0,,8159000.0,8521000.0,63814000.0,,62999000.0,62999000.0,70429000.0,922000.0,37817000.0,282000.0,53611000.0,764489000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40920000.0,103524000.0,586502000.0,,5773000.0,593024000.0,,,,,,,,12813000.0,,57000.0,,12870000.0,,10296000.0,10296000.0,725903000.0,42200000.0,54568000.0,543000.0,189179000.0,539374000.0
,1754000.0,61000.0,195000.0,1295000.0,340000.0,1830000.0,,,,,,,,,,,,,,,,,,,,,
,,13000.0,-1000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,,
,11544000.0,41000.0,,,,11943000.0,,,,,,,,,,,,,,,,871000.0,,288000.0,,973000.0,11572000.0
,2026000.0,72050000.0,41188000.0,,5709000.0,683665000.0,,,,,,,,34893000.0,,,,34893000.0,,27914000.0,,206457000.0,3925000.0,26018000.0,,235997000.0,2050000.0
,17033000.0,20522000.0,37535000.0,,20000.0,37555000.0,,,,,,,,3454000.0,,,,3454000.0,104000.0,3350000.0,3350000.0,119306000.0,120983000.0,2575000.0,,123728000.0,37535000.0
,628000.0,33000.0,,,51000.0,691000.0,4520000.0,8365000.0,,,,-3845000.0,,,,3989000.0,28000.0,116000.0,169000.0,-53000.0,4520000.0,8509000.0,8357000.0,487000.0,,8872000.0,33000.0
,1019000.0,59959000.0,60162000.0,,1000.0,61504000.0,,,,,,,,,,,,,,,,160548000.0,168286000.0,14891000.0,184000.0,183647000.0,59667000.0
,587000.0,438000.0,902000.0,,124000.0,1025000.0,,,,,,,,,,,,,,,,1272000.0,1371000.0,142000.0,,1517000.0,902000.0
,,255000.0,,,,255000.0,,,,,,,,,,,,,,,,475000.0,413000.0,45000.0,,458000.0,245000.0
,,11000000.0,,,,11000000.0,,,,,,,,,,,,,,,,16657000.0,11322000.0,,,11322000.0,11000000.0
,36000.0,14628000.0,19366000.0,,3000.0,19369000.0,,,,,,,,393000.0,,119000.0,353000.0,159000.0,-12000.0,147000.0,147000.0,15298000.0,14134000.0,4633000.0,1098000.0,19865000.0,14902000.0
,7492000.0,363046000.0,371601000.0,,280000.0,371897000.0,,,,,,,,,,8890000.0,,8890000.0,-488000.0,8402000.0,,570061000.0,201244000.0,713000.0,,202579000.0,371601000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8019000.0,3109000.0,1305000.0,,165000.0,13955000.0,412000.0,391000.0,21000.0,,,21000.0,,,,190000.0,77000.0,134000.0,,134000.0,134000.0,6960000.0,405000.0,3667000.0,,4072000.0,3109000.0
,123173000.0,3000.0,,6000.0,25995000.0,123176000.0,,,,,,,,,,,,,,,,,,,,,
,,13000.0,13000.0,,,13000.0,,,,,,,,,,,,,,,,,,,,22000.0,13000.0
,195974000.0,912000.0,,,9414000.0,207207000.0,,,,,,,,,,,,,,,,48944000.0,50669000.0,9066000.0,,60004000.0,191153000.0
,,1565000.0,1566000.0,,2000.0,1594000.0,,,,,,,,,,,,,,,,3059000.0,481000.0,744000.0,269000.0,1494000.0,1565000.0
,140000.0,945000.0,995000.0,,117000.0,1112000.0,3405000.0,1254000.0,2151000.0,,,2151000.0,,,8000.0,,14000.0,2129000.0,,2017000.0,2015000.0,2015000.0,,-1036000.0,,-1051000.0,993000.0
,475747000.0,596263000.0,1428520000.0,,61855000.0,1490375000.0,,,,,,,,31145000.0,,,133000.0,31012000.0,,24783000.0,,2577490000.0,2088587000.0,16565000.0,,2105152000.0,1428520000.0
,,304000.0,878000.0,159000.0,550000.0,2110000.0,,,,,,,,,,,,,,,,999000.0,115000.0,191000.0,,376000.0,878000.0
,804000.0,77000.0,,,30000.0,881000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,2862000.0,2862000.0,,,,,,,,,,,,,,,,,,,,,
,,25000.0,25000.0,,,25000.0,,,,,,,,,,,,,,,,,569000.0,125000.0,,709000.0,25000.0
,12602000.0,,,12602000.0,,12602000.0,,,,,,,,,,,,,,,,1177000.0,,1177000.0,,1177000.0,
,,,,,,,,,,,,,,,,,,,,,,479000.0,,479000.0,,479000.0,
,45000.0,13000.0,55000.0,,2000.0,57000.0,,,,,,,,,,,,,,,,153000.0,5253000.0,333000.0,,5586000.0,55000.0
,442000.0,202000.0,,,282000.0,644000.0,2030000.0,1799000.0,,,,231000.0,,,,,26000.0,205000.0,,205000.0,,742000.0,,,,742000.0,102000.0
,,913000.0,,,99000.0,913000.0,,,,,,,,,,,,,,,,696000.0,323000.0,,,323000.0,814000.0
,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,359074000.0,106382000.0,719888000.0,,13000.0,720627000.0,,,,,,,,,,,,,,,,341347000.0,442979000.0,10380000.0,,454173000.0,717719000.0
,,8121000.0,8096000.0,,,8121000.0,1207000.0,1840000.0,-633000.0,,,-633000.0,,437000.0,,,273000.0,-469000.0,,-469000.0,,,,,,,
,791000.0,11630000.0,58523000.0,,527000.0,59236000.0,,,,,,,,,,120000.0,,120000.0,,96000.0,,26769000.0,25103000.0,2765000.0,3968000.0,31966000.0,12118000.0
,15000.0,,76000.0,1751000.0,61000.0,1887000.0,167000.0,152000.0,15000.0,,,15000.0,,,,,15000.0,,,,,,,,,,
,,31000.0,31000.0,,,31000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,208000.0,,,,232000.0,,,,,,,,,,,,,,,,,,10000.0,,10000.0,208000.0
,231000.0,328000.0,2271000.0,,930000.0,3201000.0,3904000.0,2573000.0,1331000.0,,753000.0,578000.0,,,,,70000.0,508000.0,-102000.0,406000.0,406000.0,706000.0,410000.0,298000.0,,717000.0,-239000.0
,,111000.0,460000.0,,,460000.0,,,,,,,,,,,,,,,,4925000.0,4222000.0,894000.0,,5116000.0,129000.0
,400000.0,7000.0,152000.0,,415000.0,567000.0,,,,,,,,,,,,,,,,969000.0,500000.0,464000.0,,964000.0,7000.0
,,,,,,,,,,,,,,,,,,,,,,165000.0,,165000.0,,165000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,247000.0,,,79000.0,247000.0,,,,,,,,,,,,,,,,978000.0,109000.0,701000.0,,1078000.0,169000.0
,41000.0,,,,1000.0,41000.0,,,,,,,,,,,,,,,,1499000.0,1600000.0,,,1600000.0,40000.0
,903000.0,4000.0,,,1646000.0,6657000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,34000.0,3238000.0,2894000.0,,46000.0,3272000.0,3685000.0,3471000.0,214000.0,,,214000.0,,,,,80000.0,134000.0,,97000.0,,9342000.0,4322000.0,5355000.0,,9757000.0,2894000.0
,601000.0,3361000.0,,343000.0,51000.0,3962000.0,,,,,,,,,,,,,,,1218000.0,5007000.0,2762000.0,138000.0,34000.0,3056000.0,3568000.0
,,13000.0,,,11000.0,13000.0,,,,,,,,,,,,,,,,2239000.0,2208000.0,28000.0,,2236000.0,3000.0
,4592000.0,6889000.0,,,,11614000.0,,,,,,,,,,2123000.0,2123000.0,,,,,178175000.0,146759000.0,21977000.0,,168736000.0,11614000.0
,26393000.0,16857000.0,161090000.0,,2761000.0,170162000.0,645000.0,33000.0,612000.0,,,612000.0,,,,1000.0,1305000.0,-692000.0,,-877000.0,-877000.0,275442000.0,228977000.0,35659000.0,557000.0,265193000.0,38293000.0
,,390000.0,390000.0,,,427000.0,,,,,,,,,,,,,,,,5601000.0,4411000.0,1120000.0,,5531000.0,390000.0
,6535000.0,63000.0,,91000.0,1588000.0,6760000.0,,,,,,,,,,,,,,,,1777000.0,2396000.0,800000.0,,3241000.0,5081000.0
,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,56.0
,300000.0,1578000.0,3577000.0,,57000.0,3634000.0,,,,,,,,,,,,,,,,10983000.0,3039000.0,5964000.0,79000.0,10356000.0,1821000.0
,719000.0,,,,,726000.0,,,,,,,,,,,,,,,,985000.0,,,,985000.0,
,54000.0,9747000.0,9970000.0,,89000.0,10059000.0,,,,,,,,,,,,,,,,42016000.0,34232000.0,999000.0,122000.0,35353000.0,9789000.0
,,7000.0,,,7000.0,7000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,604000.0,678000.0,,,179000.0,1283000.0,,,,,,,,,,282000.0,,282000.0,,226000.0,282000.0,282000.0,4090000.0,884000.0,,4974000.0,1160000.0
,,22000.0,,,63000.0,63000.0,,,,,,,,,,,,,,,,612000.0,,612000.0,,612000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1000.0,8000.0,9000.0,,,9000.0,,,,,,,,,,,,,,,,6000.0,,21000.0,,21000.0,9000.0
,393000.0,16446000.0,19286000.0,,27187000.0,65171000.0,,,,,,,,,,6300000.0,805000.0,5495000.0,,5495000.0,,379959000.0,391949000.0,14361000.0,4300000.0,412910000.0,18698000.0
,6000.0,80000.0,,12000.0,,86000.0,,,,,,,,,,,,,,,,,,4000.0,,4000.0,73000.0
,,,,,,,,,,,,,,,,,,,,,,196000.0,257000.0,,,277000.0,
,4000.0,40000.0,44000.0,,300000.0,344000.0,,,,,,,,,,,23000.0,-23000.0,,-23000.0,,528000.0,367000.0,208000.0,,575000.0,44000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16000.0,1000.0,,,,17000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1020000.0,1000.0,-220000.0,1241000.0,,1021000.0,,,,,180000.0,-180000.0,,,,,10000.0,-190000.0,,-192000.0,,,,,,,
,80000.0,3000.0,-43000.0,,6000.0,123000.0,,,,,,,,,,,,,,,,1321000.0,,1444000.0,,1506000.0,-43000.0
,,3000.0,-1164000.0,,22000.0,3000.0,,,,,,,,,,,,,,,,,,,,,
,23000.0,5000.0,23000.0,,5000.0,28000.0,,,,,,,,,,,,,,,,,,1132000.0,,1132000.0,23000.0
,5000.0,21000.0,,,12000.0,26000.0,,,,,,,,,,,,,,,,,,,,,
,77545000.0,5313000.0,226825000.0,,2583000.0,229409000.0,103000.0,654000.0,-551000.0,,,-551000.0,,14556000.0,,1171000.0,6748000.0,8428000.0,,5638000.0,12924000.0,497214000.0,341415000.0,126640000.0,51000.0,503389000.0,86601000.0
,427000.0,,199000.0,265000.0,,466000.0,394000.0,384000.0,10000.0,,,10000.0,,,,,28000.0,-18000.0,,-19000.0,,,,,,,
,18635000.0,2236000.0,,3000000.0,1580000.0,50647000.0,189952000.0,175516000.0,,,,14436000.0,,,4000.0,,506000.0,13926000.0,2785000.0,11141000.0,11141000.0,11141000.0,110000.0,,,110000.0,46067000.0
,,28000.0,28000.0,,,28000.0,,,,,,,,,,,,,,,,190000.0,164000.0,26000.0,,214000.0,28000.0
,,2081000.0,,,,2081000.0,,,,,,,,,,,,,,,,4561000.0,2372000.0,109000.0,,2481000.0,2081000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,72000.0,92795000.0,,,265000.0,96618000.0,,,,,,,,,,,,,,,,1026038000.0,1090653000.0,74072000.0,454000.0,1165218000.0,92695000.0
,,1000.0,,,,1000.0,,,,,,,,,,,,,,,,,,,,,
,1000.0,1000.0,2000.0,,,2000.0,,,,,,,,,,,,,,,,31000.0,,35000.0,,35000.0,2000.0
,50000.0,39000.0,,,1278000.0,89000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,698000.0,,1252000.0,,154000.0,1406000.0,,,,,,,,,,,,,,,,,,,,,
,,229000.0,,,347000.0,229000.0,,,,,,,,,,,,,,,22000.0,22000.0,,,,140000.0,-118000.0
,,62000.0,1976000.0,,,1976000.0,,,,,,,,,,,,,,,,,,,,,
,,6349000.0,7214000.0,,57000.0,7271000.0,689000.0,,689000.0,,,689000.0,,,,,,689000.0,,648000.0,689000.0,21922000.0,15433000.0,4402000.0,,19835000.0,6349000.0
,,223000.0,,,,223000.0,,,,,,,,,,,,,,,,,,,,,
,4000.0,262000.0,531000.0,,,609000.0,,,,,,,,,,,,,,,,1797000.0,1282000.0,39000.0,343000.0,1664000.0,188000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1305000.0,2837000.0,3747000.0,,152000.0,4142000.0,1227000.0,,1227000.0,,616000.0,611000.0,,,,10000.0,,621000.0,-122000.0,499000.0,476000.0,11964000.0,7634000.0,2565000.0,30000.0,10672000.0,3747000.0
,,1000.0,,,,1000.0,,,,,,,,,,,,,,,,,,,,7000.0,1000.0
,75000.0,444000.0,1072000.0,,303000.0,1622000.0,2493000.0,40000.0,2453000.0,,1547000.0,906000.0,,,,2063000.0,2208000.0,761000.0,,612000.0,640000.0,922000.0,126000.0,156000.0,,282000.0,1072000.0
,2073000.0,1114000.0,6366000.0,170000.0,505000.0,7041000.0,,,,,,,,,,,,,,,,32880000.0,26804000.0,3924000.0,,31584000.0,8101000.0
,19749000.0,62875000.0,76178000.0,,12541000.0,88719000.0,82496000.0,40737000.0,41759000.0,,34855000.0,6904000.0,,,,5411000.0,17759000.0,-5444000.0,417000.0,-5027000.0,901000.0,901000.0,610000.0,292000.0,,902000.0,
,773000.0,434000.0,-1034000.0,1224000.0,800000.0,1207000.0,2197000.0,1982000.0,,,,215000.0,,,169000.0,,117000.0,-71000.0,5000.0,-76000.0,,,,,,,
,496982000.0,75631000.0,572583000.0,,31000.0,572613000.0,,,,,,,,,,,,,,,,2412294000.0,2084598000.0,23361000.0,,2107959000.0,572583000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5000.0,1000.0,,,34000.0,6000.0,,,,,,,,,,,,,,,,1360000.0,1183000.0,317000.0,,1500000.0,
,,31000.0,31000.0,,,31000.0,,,,,,,,,,,,,,,,1045000.0,,1018000.0,,1027000.0,31000.0
,11000.0,1890000.0,1898000.0,,3000.0,1901000.0,,,,,,,,,,,,,,,,681000.0,288000.0,134000.0,,422000.0,1895000.0
,,192000.0,4000.0,,,192000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3000.0,-3748000.0,3667000.0,84000.0,3000.0,,1041000.0,,,,-1041000.0,,,,,28000.0,-1069000.0,,-1069000.0,,,,,,,
,4000.0,17000.0,,,2000.0,21000.0,,,,,,,,,,,,,,,183000.0,188000.0,173000.0,100000.0,,-277000.0,17000.0
,1598000.0,23000.0,3016000.0,,76000.0,3092000.0,15893000.0,14280000.0,1613000.0,460000.0,,1153000.0,,,,,,1153000.0,,980000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,10000.0,6000.0,,,10000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,837000.0,572000.0,,,100000.0,1409000.0,,,,,,,,,,,,,,,6742000.0,8535000.0,,9171000.0,,9591000.0,572000.0
,,1510000.0,1510000.0,,,1510000.0,,,,,,,,,,,,,,,,3605000.0,3689000.0,,,3689000.0,1510000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,787000.0,2194000.0,,,240000.0,2981000.0,,,,,,,,,,,,,,,,4582000.0,3053000.0,,,3061000.0,2741000.0
,,257000.0,,,164000.0,257000.0,,,,,,,,,,1706000.0,1609000.0,97000.0,19000.0,78000.0,78000.0,105997000.0,104295000.0,1612000.0,,105907000.0,93000.0
,23320000.0,5348000.0,28668000.0,,,28668000.0,,,,,,,,,,77000.0,414000.0,-337000.0,,-339000.0,,108179000.0,78814000.0,3837000.0,,82990000.0,28658000.0
,32000.0,11000.0,43000.0,,,43000.0,18000.0,,18000.0,,5000.0,13000.0,,,,,12000.0,1000.0,,1000.0,,,,,,,
,16489000.0,28000.0,,,4091000.0,21877000.0,17512000.0,14260000.0,,,,3252000.0,,,,,,3252000.0,97000.0,3155000.0,,10416000.0,9236000.0,780000.0,,10016000.0,400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70000.0,256000.0,301000.0,,26000.0,326000.0,,,,,,,,,,,,,,,,587000.0,259000.0,204000.0,,485000.0,301000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134000.0,,-41000.0,474000.0,34000.0,616000.0,,,,,,,,,,,5000.0,-5000.0,,-5000.0,,,,,,,
,5759000.0,1471000.0,7212000.0,,18000.0,7230000.0,,,,,,,,,,,,,,,,51811000.0,-49901000.0,-267000.0,,-50168000.0,7118000.0
,75000.0,5000.0,143000.0,,,143000.0,,,,,,,,,,,,,,,,,,,,,143000.0
,,368000.0,,,,368000.0,,,,,,,,,,,,,,,,1670000.0,,,,1306000.0,364000.0
,,10000.0,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,228000.0,5325000.0,5566000.0,,1000.0,5567000.0,,,,,,,,,,3000.0,39000.0,-36000.0,,-36000.0,,32547000.0,27630000.0,3156000.0,148000.0,30975000.0,5566000.0
,,14000.0,4000.0,10000.0,,14000.0,,,,,,,,,,,,,,,,23000.0,,19000.0,,19000.0,4000.0
,17000.0,195000.0,2816000.0,,,2816000.0,,,,,,,,,,,,,,,,6091000.0,5014000.0,957000.0,,5971000.0,195000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31000.0,25000.0,56000.0,,,56000.0,,,,,,,,,,,,,,,,193000.0,45000.0,315000.0,,441000.0,39000.0
,9480000.0,7220000.0,9997000.0,,6187000.0,18006000.0,5970000.0,9770000.0,-3800000.0,1365000.0,599000.0,-5764000.0,,72000.0,,93000.0,258000.0,-5857000.0,,-5912000.0,,233922000.0,189851000.0,24625000.0,605000.0,220994000.0,8692000.0
,398000.0,7527000.0,7762000.0,,428000.0,8190000.0,1710000.0,,1710000.0,,85000.0,1625000.0,,,,,28000.0,1597000.0,-51000.0,1546000.0,1546000.0,11075000.0,8642000.0,575000.0,,9286000.0,7764000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9777000.0,512000.0,1151000.0,-328000.0,9986000.0,11815000.0,745000.0,1970000.0,-1225000.0,,,-1225000.0,,,,2902000.0,398000.0,1279000.0,,1168000.0,,,,,,,
,226000.0,17000.0,10000.0,23000.0,4000.0,243000.0,,,,,,,,,,,,,,,,199000.0,41000.0,152000.0,,193000.0,6000.0
,46000.0,16000.0,6000.0,,63000.0,69000.0,,,,,,,,,,,37000.0,-37000.0,,-37000.0,,8694000.0,4000.0,591000.0,,8955000.0,6000.0
,10000.0,,10000.0,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100000.0,,100000.0,,,100000.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10000.0,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,
,20000.0,5066000.0,5086000.0,,,5086000.0,,,,,,,,,,,,,,,,,,1070000.0,,1070000.0,4477000.0
,349000.0,91000.0,-1373000.0,2318000.0,3030000.0,3975000.0,9572000.0,6944000.0,2628000.0,,4250000.0,-1622000.0,,,92000.0,1000.0,252000.0,-1965000.0,,-2061000.0,,10000000.0,10000000.0,,,10394000.0,
,,6000.0,-45000.0,,,6000.0,,,,,,,,,,,,,,,,,,,,,
,216000.0,2000.0,-7749000.0,368000.0,6584000.0,1142000.0,,,,,,,,,121000.0,,402000.0,-523000.0,,-523000.0,,,,,,,
,,-1000.0,-1000.0,,,-1000.0,,,,,,,,,,,1000.0,-1000.0,,-1000.0,,,,,,,
,22000.0,23000.0,39000.0,,2000.0,45000.0,,,,,,,,,,,,,,,,675000.0,498000.0,125000.0,,623000.0,39000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45000.0,697000.0,705000.0,,13000.0,741000.0,,,,,,,,,,7000.0,,7000.0,,7000.0,,2080000.0,2324000.0,204000.0,,2528000.0,705000.0
,4468000.0,8831000.0,20100000.0,,813000.0,21739000.0,6713000.0,3381000.0,3332000.0,,,3332000.0,,,,732000.0,593000.0,3471000.0,,3222000.0,3222000.0,69948000.0,54828000.0,9483000.0,86000.0,64570000.0,17232000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2000.0,2000.0,,,2000.0,,,,,,,,,,,,,,,,172000.0,162000.0,,,170000.0,2000.0
,7407000.0,241707000.0,244562000.0,,1069000.0,261776000.0,,,,,,,,16490000.0,,37000.0,3000.0,16524000.0,,16039000.0,16039000.0,291964000.0,233454000.0,36142000.0,2967000.0,280845000.0,236749000.0
,1035000.0,8309000.0,9078000.0,,607000.0,9949000.0,,,,,,,,,,,,,,,,32229000.0,18535000.0,4134000.0,,23263000.0,8966000.0
,1505000.0,335000.0,490000.0,1280000.0,108000.0,1878000.0,10958000.0,10797000.0,161000.0,,,161000.0,,,,,49000.0,112000.0,,90000.0,,,,,,,
,,44000.0,,5000.0,39000.0,44000.0,,,,,,,,,,,,,,,,100000.0,97000.0,83000.0,,180000.0,39000.0
,156000.0,115000.0,,,1438000.0,29211000.0,4864000.0,2281000.0,,,,2583000.0,,,,357000.0,2815000.0,125000.0,66000.0,59000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,936000.0,764000.0,172000.0,,936000.0,
,124000.0,1000.0,,,22000.0,125000.0,,,,,,,,,,,,,,,,2366000.0,2129000.0,,,2129000.0,239000.0
,,39000.0,,,,39000.0,,,,,,,,,,1259000.0,1223000.0,36000.0,13000.0,23000.0,,1259000.0,654000.0,558000.0,,1229000.0,39000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105000.0,6000.0,-16000.0,,,111000.0,,,,,,,,,,,7000.0,-7000.0,,-7000.0,,115000.0,105000.0,,,105000.0,10000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,117000.0,47000.0,154000.0,,10000.0,164000.0,,,,,,,,,,,,,,,,925000.0,610000.0,249000.0,,859000.0,154000.0
,,2000.0,,,,2000.0,,,,,,,,,,,,,,,,87000.0,87000.0,4000.0,,90000.0,2000.0
,,1058000.0,1040000.0,,18000.0,1058000.0,,,,,,,,,,,,,,,,4103000.0,3720000.0,178000.0,,3898000.0,1040000.0
,,,343000.0,,396000.0,1038000.0,,,,,,,,,,,1000.0,-1000.0,,-1000.0,,474000.0,60000.0,1000.0,114000.0,174000.0,300000.0
,238000.0,72000.0,,,,310000.0,,,,,,,,,,,,,,,,1679000.0,1649000.0,70000.0,,1763000.0,72000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1702000.0,321000.0,-1901000.0,,3925000.0,2023000.0,6474000.0,,6474000.0,,8277000.0,-1803000.0,,,,,27000.0,-1830000.0,,-1903000.0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
